교통사고 당사자 번호,이름,성별,생년월일,면허유무,안전벨트 유무,음주 여부,부상/사망 여부,교통사고 종류,교통사고 날짜,사고직전 속도,사고 발생지,대전시 사고 관리 번호
811,성서현,여,1976.10.25,유,유,무,부상,신호위반,2022.3.10,112,동구 용운동,2022C57
812,김서준,여,1977.2.30,유,유,무,부상,과속,2022.11.15,118,서구 둔상동,2022K18
813,한서윤,남,1961.10.18,유,유,무,부상,음주운전,2022.11.25,111,서구 도마동,2022K42
814,장서진,남,1991.12.2,유,유,무,사망,중앙선 침범,2022.11.28,122,서구 둔상동,2022K69
815,황주원,남,1961.9.30,유,유,무,부상,신호위반,2022.3.19,80,대덕구 석봉동,2022C50
816,정선우,여,1967.6.9,유,유,무,부상,음주운전,2022.2.13,116,대덕구 법동,2022B52
817,조지호,남,1962.4.5,유,유,무,부상,신호위반,2022.3.11,116,서구 도마동,2022C49
818,한준우,여,1965.11.23,유,유,무,부상,음주운전,2022.1.11,101,대덕구 석봉동,2022A24
819,육서연,남,1964.11.3,유,유,무,부상,과속,2022.2.3,104,대덕구 법동,2022B34
820,김채은,남,1997.5.1,유,유,무,부상,중앙선 침범,2022.11.11,122,서구 만년동,2022K11
821,곽준우,남,1960.9.29,유,유,무,부상,중앙선 침범,2022.1.28,128,유성구 진잠동,2022A26
822,육지원,여,1974.6.14,유,유,무,부상,음주운전,2022.1.13,111,동구 신인동,2022A77
823,노지호,남,1991.5.24,유,유,무,부상,신호위반,2022.11.12,96,대덕구 송촌동,2022K17
824,한준우,남,1993.3.10,유,유,유,부상,음주운전,2022.11.20,125,대덕구 송촌동,2022K95
825,최예준,남,1975.12.9,유,유,무,부상,음주운전,2022.7.30,121,서구 월평동,2022G1
826,조지후,여,1995.2.7,유,유,무,부상,과속,2022.11.4,121,대덕구 송촌동,2022K46
827,유윤서,여,1973.2.28,유,유,무,부상,과속,2022.2.4,129,동구 용운동,2022B2
828,정하윤,남,1962.8.18,유,유,무,부상,과속,2022.9.16,122,유성구 전민동,2022I7
829,노시우,여,1980.5.17,유,유,무,부상,중앙선 침범,2022.11.28,115,서구 둔상동,2022K6
830,이주호,남,1990.12.19,유,유,무,부상,중앙선 침범,2022.2.5,112,동구 신인동,2022B64
831,유지호,남,1963.3.29,유,유,무,부상,중앙선 침범,2022.12.12,92,동구 삼성동,2022L35
832,노연우,여,1961.10.16,유,유,무,사망,과속,2022.8.15,104,서구 월평동,2022H81
833,김준서,여,1963.11.10,유,유,무,부상,과속,2022.5.30,90,서구 둔상동,2022Z80
834,유서연,여,1979.6.12,유,유,무,부상,중앙선 침범,2022.5.6,122,유성구 진잠동,2022Z18
835,박지후,남,1997.9.30,유,유,무,부상,음주운전,2022.1.8,81,중구 대흥동,2022A18
836,정하준,여,1991.7.4,유,유,무,부상,중앙선 침범,2022.5.3,110,유성구 진잠동,2022Z92
837,장시우,남,1968.9.12,유,유,무,부상,음주운전,2022.11.23,92,중구 목동,2022K85
838,유수정,여,1974.11.22,유,유,무,부상,중앙선 침범,2022.5.17,84,중구 은행선화동,2022Z31
839,성준우,남,1989.6.28,유,유,유,부상,음주운전,2022.4.31,129,동구 삼성동,2022D41
840,김하은,여,1980.4.12,유,유,무,부상,신호위반,2022.5.16,125,서구 도마동,2022Z57
841,유지원,남,1991.1.1,유,유,무,부상,과속,2022.6.3,92,동구 용운동,2022F1
842,성서현,여,1991.9.29,유,유,무,부상,과속,2022.6.3,97,유성구 신성동,2022F21
843,곽지안,여,1967.8.20,유,유,무,부상,신호위반,2022.2.10,80,동구 효동,2022B63
844,곽예준,여,1961.11.3,유,유,유,부상,음주운전,2022.10.21,129,유성구 신성동,2022J1
845,노채은,남,1964.10.15,유,유,무,부상,중앙선 침범,2022.5.20,94,대덕구 법동,2022Z64
846,박서연,여,1984.12.16,유,유,무,부상,음주운전,2022.4.3,122,유성구 진잠동,2022D46
847,육민준,남,1988.7.4,유,유,무,부상,중앙선 침범,2022.2.15,92,유성구 신성동,2022B28
848,조서준,여,1999.9.22,유,유,무,부상,음주운전,2022.5.25,125,대덕구 오정동,2022Z88
849,노지호,여,1979.8.14,유,유,무,부상,음주운전,2022.10.30,103,동구 신인동,2022J61
850,한하은,여,1964.10.21,유,유,무,부상,과속,2022.6.21,125,유성구 전민동,2022F33
851,이선우,여,1978.9.31,유,유,무,부상,음주운전,2022.4.18,117,유성구 진잠동,2022D28
852,유선우,여,1990.3.11,유,유,무,부상,중앙선 침범,2022.9.1,113,중구 목동,2022I58
853,노민준,여,1982.5.15,유,유,무,부상,과속,2022.12.18,87,동구 자양동,2022L21
854,김채은,남,1969.8.12,유,유,무,부상,중앙선 침범,2022.12.30,115,대덕구 회덕동,2022L39
855,황서준,여,1991.6.11,유,유,유,부상,음주운전,2022.7.25,94,동구 용운동,2022G53
856,장수정,남,1989.7.8,유,유,무,부상,신호위반,2022.11.27,83,유성구 신성동,2022K82
857,한서윤,남,1980.9.14,유,유,무,부상,음주운전,2022.1.29,123,유성구 전민동,2022A17
858,이채은,여,1979.2.23,유,유,무,부상,중앙선 침범,2022.3.31,89,유성구 진잠동,2022C69
859,정하윤,여,1974.8.19,유,유,무,부상,음주운전,2022.1.21,89,유성구 관평동,2022A6
860,곽서진,남,1969.1.2,유,유,무,부상,음주운전,2022.9.12,125,서구 갈마동,2022I45
861,이준우,여,1980.7.5,유,유,무,부상,신호위반,2022.2.15,98,중구 대흥동,2022B50
862,정수정,남,1969.1.11,유,유,무,부상,신호위반,2022.9.20,88,대덕구 회덕동,2022I91
863,김하윤,여,1985.12.30,유,유,무,부상,과속,2022.6.15,85,중구 오류동,2022F73
864,조주호,여,1974.3.4,유,유,무,부상,신호위반,2022.4.2,94,서구 갈마동,2022D88
865,이수정,여,1967.12.13,유,유,무,부상,신호위반,2022.6.17,118,동구 용운동,2022F32
866,정지우,여,1972.4.18,유,유,무,부상,중앙선 침범,2022.10.14,120,동구 용운동,2022J71
867,장윤서,여,1966.11.12,유,유,무,부상,과속,2022.9.6,96,동구 삼성동,2022I15
868,성채원,남,1965.5.15,유,유,무,부상,음주운전,2022.3.15,91,중구 목동,2022C55
869,곽준서,남,2001.12.27,유,유,무,부상,음주운전,2022.4.31,95,서구 월평동,2022D70
870,한지후,여,1971.2.17,유,유,무,부상,중앙선 침범,2022.2.31,82,중구 목동,2022B62
871,노지원,여,1971.6.25,유,유,무,부상,음주운전,2022.3.28,118,서구 만년동,2022C1
872,노수정,남,1999.1.18,유,유,무,부상,음주운전,2022.2.1,87,동구 삼성동,2022B80
873,조연우,여,1995.9.21,유,유,무,부상,과속,2022.10.3,87,동구 용운동,2022J72
874,이준서,여,1973.9.9,유,유,무,부상,신호위반,2022.8.29,108,서구 만년동,2022H6
875,최하윤,남,1971.2.28,유,유,무,부상,과속,2022.1.25,111,유성구 진잠동,2022A79
876,노지호,남,1983.12.8,유,유,무,부상,신호위반,2022.3.25,93,중구 목동,2022C23
877,유서준,여,1985.2.25,유,유,무,부상,과속,2022.4.7,83,동구 효동,2022D57
878,육채원,남,1972.6.14,유,유,무,부상,신호위반,2022.10.4,83,서구 만년동,2022J76
879,이지호,여,1993.8.21,유,유,유,사망,음주운전,2022.10.21,123,유성구 신성동,2022J1
880,조민서,남,1984.11.9,유,유,무,부상,중앙선 침범,2022.2.17,81,중구 목동,2022B13
881,성주호,여,1977.3.25,유,유,무,부상,음주운전,2022.8.6,128,유성구 전민동,2022H67
882,곽지안,여,1990.11.7,유,유,무,부상,음주운전,2022.5.26,105,동구 효동,2022Z10
883,정수정,남,1997.11.10,유,유,무,부상,중앙선 침범,2022.7.28,105,대덕구 회덕동,2022G8
884,박서진,남,1961.2.23,유,유,무,부상,중앙선 침범,2022.2.5,97,동구 신인동,2022B64
885,장준서,여,1963.7.19,유,유,무,부상,신호위반,2022.6.31,127,서구 둔상동,2022F67
886,박서준,여,1999.3.24,유,유,무,부상,중앙선 침범,2022.1.18,100,대덕구 송촌동,2022A43
887,황채원,남,1960.11.14,유,유,무,부상,음주운전,2022.12.15,80,동구 신인동,2022L28
888,박지우,남,1994.12.22,유,유,무,부상,신호위반,2022.1.2,127,대덕구 법동,2022A66
889,김윤서,여,1986.2.23,유,유,무,부상,신호위반,2022.11.26,123,유성구 진잠동,2022K67
890,장민서,여,1979.2.19,유,유,무,부상,중앙선 침범,2022.2.31,101,중구 목동,2022B62
891,성서윤,남,1978.8.23,유,유,무,부상,중앙선 침범,2022.7.23,80,동구 자양동,2022G17
892,정서현,여,1986.1.24,유,유,유,부상,음주운전,2022.5.14,122,대덕구 석봉동,2022Z30
893,성지원,남,1992.4.30,유,유,유,부상,음주운전,2022.5.1,113,동구 효동,2022Z76
894,육지안,남,2002.7.30,유,유,유,부상,음주운전,2022.12.28,86,서구 도마동,2022L46
895,이하윤,남,2001.9.8,유,유,무,부상,과속,2022.8.16,125,중구 목동,2022H70
896,곽민준,여,1966.5.24,유,유,무,부상,과속,2022.1.31,118,중구 목동,2022A95
897,육서현,여,1988.11.26,유,유,유,부상,음주운전,2022.7.14,112,중구 은행선화동,2022G26
898,박민준,남,1998.5.7,유,유,무,부상,신호위반,2022.7.1,118,유성구 전민동,2022G73
899,조채은,남,1966.9.10,유,유,무,부상,과속,2022.1.18,85,중구 은행선화동,2022A90
900,장준우,여,1998.12.18,유,유,무,부상,음주운전,2022.6.1,118,중구 대사동,2022F94
901,장서진,남,1994.6.2,유,유,무,부상,과속,2022.2.2,112,동구 삼성동,2022B69
902,육서연,남,1996.12.25,유,유,무,부상,신호위반,2022.8.24,100,유성구 진잠동,2022H63
903,곽서준,남,1997.11.10,유,유,무,부상,음주운전,2022.11.21,103,대덕구 석봉동,2022K19
904,황예준,남,1997.9.23,유,유,유,부상,음주운전,2022.4.2,93,유성구 신성동,2022D22
905,육하은,남,2002.2.14,유,유,무,부상,음주운전,2022.3.15,122,중구 목동,2022C55
906,박윤서,남,2001.12.17,유,유,무,부상,음주운전,2022.6.29,85,유성구 전민동,2022F92
907,김하윤,여,2002.3.7,유,유,무,사망,과속,2022.8.9,121,대덕구 회덕동,2022H37
908,정민서,여,2000.10.8,유,유,무,부상,중앙선 침범,2022.5.7,115,대덕구 회덕동,2022Z66
909,이하준,여,1998.2.31,유,유,무,부상,과속,2022.11.15,118,서구 둔상동,2022K18
910,최지민,남,1969.11.14,유,유,무,사망,음주운전,2022.1.16,106,중구 목동,2022A87
911,성채원,여,1994.9.22,유,유,무,부상,중앙선 침범,2022.9.20,126,중구 오류동,2022I63
912,한수정,여,1994.10.29,유,유,무,부상,중앙선 침범,2022.6.28,89,중구 목동,2022F28
913,유선우,남,1982.9.12,유,유,무,부상,신호위반,2022.6.17,124,동구 용운동,2022F32
914,육서연,여,1985.12.25,유,유,무,사망,신호위반,2022.9.4,109,대덕구 석봉동,2022I87
915,박지호,여,1964.8.12,유,유,무,부상,과속,2022.6.22,90,동구 자양동,2022F27
916,육윤서,남,1990.12.6,유,유,무,부상,신호위반,2022.6.26,97,대덕구 회덕동,2022F6
917,이채은,남,1982.12.7,유,유,무,부상,신호위반,2022.9.28,125,대덕구 회덕동,2022I74
918,조지유,여,1961.11.8,유,유,무,사망,중앙선 침범,2022.3.8,104,동구 효동,2022C42
919,박연우,여,1961.11.7,유,유,무,부상,음주운전,2022.4.7,117,중구 대사동,2022D40
920,곽하윤,여,1966.10.27,유,유,무,부상,음주운전,2022.4.11,128,유성구 전민동,2022D53
921,노지후,여,1974.5.30,유,유,무,부상,음주운전,2022.12.16,93,중구 대흥동,2022L78
922,정수정,남,1991.9.6,유,유,무,부상,과속,2022.5.8,122,동구 용운동,2022Z53
923,정시우,여,1966.11.25,유,유,무,부상,과속,2022.5.24,83,유성구 신성동,2022Z17
924,김채원,남,1964.12.10,유,유,무,부상,신호위반,2022.3.13,109,동구 삼성동,2022C27
925,박서현,여,1968.2.10,유,유,무,부상,과속,2022.10.12,126,중구 대사동,2022J73
926,이도윤,여,1985.8.31,유,유,유,부상,음주운전,2022.8.2,89,유성구 전민동,2022H69
927,장민서,여,1998.12.19,유,유,유,부상,음주운전,2022.8.31,106,중구 대흥동,2022H96
928,박시우,여,1997.5.20,유,유,무,사망,중앙선 침범,2022.7.27,91,대덕구 송촌동,2022G51
929,최예준,여,1998.1.3,유,유,무,부상,중앙선 침범,2022.12.17,104,대덕구 송촌동,2022L22
930,장서진,여,1998.2.28,유,유,무,부상,음주운전,2022.6.6,90,중구 오류동,2022F42
931,황지호,남,1988.2.18,유,유,유,사망,음주운전,2022.11.22,111,중구 목동,2022K12
932,최준서,여,1981.7.13,유,유,무,부상,과속,2022.3.15,106,동구 효동,2022C7
933,김연우,남,1977.5.28,유,유,무,부상,과속,2022.10.8,107,동구 자양동,2022J22
934,성도윤,남,1986.7.29,유,유,무,부상,과속,2022.7.23,117,서구 만년동,2022G62
935,유선우,여,2000.1.5,유,유,무,부상,중앙선 침범,2022.8.17,121,중구 목동,2022H53
936,장하준,남,1999.12.16,유,유,무,부상,신호위반,2022.10.13,91,대덕구 석봉동,2022J28
937,박하윤,남,1996.9.20,유,유,무,부상,신호위반,2022.6.3,106,대덕구 석봉동,2022F11
938,한채원,여,1965.11.11,유,유,무,부상,과속,2022.11.1,123,동구 자양동,2022K90
939,최채원,남,1982.10.17,유,유,무,부상,신호위반,2022.5.11,114,유성구 진잠동,2022Z43
940,최지유,남,1963.8.31,유,유,무,부상,중앙선 침범,2022.11.27,123,유성구 신성동,2022K57
941,황서연,남,1972.12.25,유,유,무,부상,음주운전,2022.12.8,89,서구 갈마동,2022L29
942,최지우,여,1985.3.4,유,유,무,부상,음주운전,2022.10.23,92,중구 대흥동,2022J90
943,조지우,여,1983.4.20,유,유,무,사망,음주운전,2022.6.29,103,유성구 전민동,2022F92
944,조채원,남,1996.6.22,유,유,유,부상,음주운전,2022.2.15,87,동구 자양동,2022B35
945,유수정,여,1982.12.11,유,유,무,부상,신호위반,2022.1.2,128,서구 갈마동,2022A92
946,육준우,남,1967.6.19,유,유,무,부상,과속,2022.10.4,118,대덕구 오정동,2022J93
947,황하윤,여,1998.11.29,유,유,무,부상,음주운전,2022.10.25,112,대덕구 법동,2022J94
948,최지민,남,1990.11.2,유,유,무,부상,음주운전,2022.5.11,94,대덕구 법동,2022Z59
949,노예준,여,1981.10.29,유,유,무,부상,과속,2022.5.30,97,서구 둔상동,2022Z80
950,유하윤,여,1961.4.16,유,유,무,부상,신호위반,2022.1.29,126,유성구 신성동,2022A21
951,황하준,여,1994.8.17,유,유,무,부상,중앙선 침범,2022.9.20,93,중구 오류동,2022I63
952,최지민,여,1962.4.28,유,유,무,부상,음주운전,2022.3.14,117,대덕구 오정동,2022C65
953,조민서,여,1968.11.17,유,유,무,부상,신호위반,2022.10.13,89,대덕구 석봉동,2022J28
954,성서준,남,1969.9.6,유,유,무,부상,신호위반,2022.3.14,107,동구 신인동,2022C52
955,최지우,여,1964.9.27,유,유,무,부상,과속,2022.9.10,114,유성구 노은동,2022I52
956,유서준,여,1989.9.5,유,유,무,부상,과속,2022.9.1,110,동구 용운동,2022I95
957,정예준,여,1960.3.27,유,유,무,부상,과속,2022.10.30,106,중구 대흥동,2022J46
958,성선우,여,1969.4.7,유,유,무,부상,신호위반,2022.8.29,98,서구 만년동,2022H6
959,성주원,남,1979.5.5,유,유,무,부상,신호위반,2022.2.10,129,동구 효동,2022B63
960,한하윤,여,1978.5.4,유,유,무,부상,신호위반,2022.9.28,96,동구 삼성동,2022I53
961,유수정,여,1985.7.17,유,유,무,부상,중앙선 침범,2022.8.16,119,중구 목동,2022H92
962,육하윤,남,1974.7.8,유,유,무,사망,과속,2022.12.22,105,대덕구 송촌동,2022L57
963,이선우,남,2000.9.17,유,유,무,부상,과속,2022.4.31,96,서구 월평동,2022D73
964,노주호,남,1961.2.23,유,유,무,부상,과속,2022.10.17,115,유성구 전민동,2022J99
965,이수정,남,1961.10.24,유,유,무,부상,중앙선 침범,2022.4.12,92,동구 효동,2022D85
966,한하윤,여,1974.7.25,유,유,무,부상,음주운전,2022.3.4,115,대덕구 회덕동,2022C12
967,박도윤,남,1968.8.14,유,유,무,부상,신호위반,2022.1.4,92,유성구 신성동,2022A53
968,이연우,여,1981.10.16,유,유,무,부상,신호위반,2022.1.29,82,유성구 전민동,2022A25
969,육연우,여,1971.6.29,유,유,무,부상,중앙선 침범,2022.2.17,96,대덕구 석봉동,2022B60
970,이채원,남,1970.6.1,유,유,무,부상,과속,2022.3.20,84,유성구 진잠동,2022C53
971,황하은,여,1963.6.4,유,유,무,부상,음주운전,2022.8.9,125,서구 갈마동,2022H86
972,한서연,남,1987.6.29,유,유,유,부상,음주운전,2022.5.29,103,중구 은행선화동,2022Z40
973,곽지호,여,1996.9.9,유,유,무,부상,음주운전,2022.5.26,95,동구 효동,2022Z10
974,장선우,남,1960.11.28,유,유,무,부상,중앙선 침범,2022.7.14,82,유성구 노은동,2022G33
975,성주원,여,1977.2.7,유,유,무,부상,중앙선 침범,2022.9.29,87,동구 자양동,2022I39
976,유민준,남,1964.10.9,유,유,유,부상,음주운전,2022.9.20,82,서구 월평동,2022I3
977,정채은,여,1999.3.2,유,유,무,부상,과속,2022.1.21,93,중구 대흥동,2022A93
978,최서현,남,1990.8.28,유,유,무,부상,과속,2022.3.12,90,동구 신인동,2022C88
979,최지우,여,1961.10.11,유,유,무,부상,중앙선 침범,2022.9.26,95,동구 효동,2022I98
980,정서진,여,1963.8.6,유,유,무,부상,신호위반,2022.9.8,114,동구 자양동,2022I84
981,정지호,여,1992.5.23,유,유,무,부상,과속,2022.2.4,122,동구 용운동,2022B24
982,이서진,여,1995.8.6,유,유,무,부상,과속,2022.10.8,83,중구 오류동,2022J88
983,조지민,남,1993.4.4,유,유,무,부상,과속,2022.10.8,88,동구 자양동,2022J22
984,조지유,남,1961.1.13,유,유,무,부상,신호위반,2022.8.13,117,중구 목동,2022H43
985,최준서,남,1992.7.11,유,유,무,부상,중앙선 침범,2022.2.5,84,중구 은행선화동,2022B9
986,곽지안,여,1979.4.25,유,유,무,부상,과속,2022.7.28,89,유성구 신성동,2022G41
987,한지호,여,1966.4.9,유,유,무,부상,음주운전,2022.6.6,105,중구 오류동,2022F42
988,박하윤,여,1972.6.4,유,유,유,부상,음주운전,2022.3.12,109,유성구 노은동,2022C43
989,육지유,남,1977.6.12,유,유,무,부상,과속,2022.4.26,100,중구 은행선화동,2022D50
990,유지안,남,1975.6.2,유,유,무,사망,과속,2022.10.12,116,중구 대사동,2022J73
991,이주원,여,1961.9.9,유,유,무,부상,과속,2022.4.6,91,동구 자양동,2022D15
992,노윤서,남,1975.12.6,유,유,무,부상,중앙선 침범,2022.1.29,102,동구 삼성동,2022A2
993,정서진,남,1988.3.19,유,유,무,부상,과속,2022.2.13,119,유성구 관평동,2022B51
994,장윤서,여,1962.4.10,유,유,무,부상,음주운전,2022.2.23,109,동구 용운동,2022B88
995,유도윤,남,1965.12.8,유,유,무,부상,신호위반,2022.7.23,119,대덕구 석봉동,2022G47
996,노지민,여,1963.5.23,유,유,무,부상,음주운전,2022.6.1,85,대덕구 송촌동,2022F50
997,유지유,여,1989.10.24,유,유,무,부상,신호위반,2022.4.10,104,대덕구 법동,2022D94
998,육지원,남,1973.9.19,유,유,무,부상,과속,2022.8.27,81,서구 둔상동,2022H34
999,황선우,남,1999.4.17,유,유,무,부상,중앙선 침범,2022.11.28,80,중구 목동,2022K74
1000,이선우,남,1978.8.20,유,유,무,부상,과속,2022.2.13,116,대덕구 석봉동,2022B72
