교통사고 당사자 번호,이름,성별,생년월일,면허유무,안전벨트 유무,음주 여부,부상/사망 여부,교통사고 종류,교통사고 날짜,사고직전 속도,사고 발생지,대전시 사고 관리 번호
565,육지유,남,1978.12.6,유,유,무,부상,중앙선 침범,2022.11.18,129,대덕구 석봉동,2022K62
652,노채원,남,1966.10.22,유,유,무,사망,중앙선 침범,2022.11.12,131,서구 만년동,2022K65
704,장서연,남,1984.8.6,유,유,유,부상,중앙선 침범,2022.11.12,95,서구 만년동,2022K65
879,육지안,여,1964.3.4,유,유,무,부상,중앙선 침범,2022.11.12,114,서구 만년동,2022K65
604,최민준,남,1993.1.12,유,유,무,부상,중앙선 침범,2022.11.16,109,유성구 전민동,2022K73
307,황준서,남,1983.3.21,유,유,유,사망,음주운전,2022.11.12,138,대덕구 오정동,2022K74
315,곽준서,여,1966.2.11,유,유,무,부상,음주운전,2022.11.12,109,대덕구 오정동,2022K74
788,성준우,여,1992.2.4,유,유,무,부상,과속,2022.11.25,128,동구 용운동,2022K75
511,장주호,남,1981.8.19,유,유,유,사망,음주운전,2022.11.30,130,대덕구 회덕동,2022K76
529,한서진,여,1977.12.11,유,유,유,부상,음주운전,2022.11.30,109,대덕구 회덕동,2022K76
569,육시우,남,1977.5.30,유,유,무,사망,음주운전,2022.11.30,130,대덕구 회덕동,2022K76
748,노서연,여,1975.3.6,유,유,유,사망,음주운전,2022.11.30,108,동구 효동,2022K77
551,황선우,여,1964.7.13,유,유,무,부상,중앙선 침범,2022.11.12,116,동구 용운동,2022K79
463,정선우,남,1996.2.15,유,유,무,부상,과속,2022.11.20,95,중구 대흥동,2022K8
384,장지후,여,1965.3.24,유,유,무,사망,과속,2022.11.6,135,동구 신인동,2022K80
740,유연우,여,1983.3.22,유,유,무,사망,신호위반,2022.11.19,138,서구 월평동,2022K81
532,한하준,남,1984.11.24,유,유,유,부상,음주운전,2022.11.30,114,중구 대사동,2022K84
897,이민서,남,1975.6.5,유,유,무,부상,음주운전,2022.11.30,106,중구 대사동,2022K84
289,곽하윤,여,1977.7.3,유,유,무,부상,과속,2022.11.20,93,중구 대흥동,2022K88
479,노채원,여,2002.1.16,유,유,무,부상,과속,2022.11.20,110,중구 대흥동,2022K88
883,최서진,남,1960.9.11,유,유,무,사망,과속,2022.11.20,131,중구 대흥동,2022K88
894,유서윤,여,2001.11.7,유,유,무,부상,중앙선 침범,2022.11.25,113,동구 용운동,2022K89
952,조지민,여,1962.6.8,유,유,유,부상,음주운전,2022.11.13,116,서구 월평동,2022K91
297,곽지원,여,1960.2.3,유,유,유,사망,음주운전,2022.11.27,139,유성구 신성동,2022K93
388,황시우,여,1967.4.22,유,유,유,사망,음주운전,2022.11.14,139,유성구 관평동,2022K95
352,박채은,여,1981.3.14,유,유,유,사망,음주운전,2022.11.12,133,대덕구 송촌동,2022K96
507,황서연,남,1998.11.4,유,유,유,부상,음주운전,2022.11.12,126,대덕구 송촌동,2022K96
773,황하준,남,1994.1.19,유,유,무,부상,신호위반,2022.11.6,97,유성구 신성동,2022K97
442,이지민,여,1998.10.17,유,유,무,부상,과속,2022.11.29,127,대덕구 석봉동,2022K99
734,이주호,남,1960.8.9,유,유,무,부상,과속,2022.11.29,113,대덕구 석봉동,2022K99
181,최준서,남,1993.12.31,유,유,무,사망,신호위반,2022.12.22,132,서구 만년동,2022L10
499,박준서,남,1971.1.14,유,유,무,부상,신호위반,2022.12.22,116,서구 만년동,2022L10
804,박지우,남,1967.1.21,유,유,무,사망,중앙선 침범,2022.12.6,139,동구 삼성동,2022L11
40,황채은,남,1962.7.17,유,유,무,부상,신호위반,2022.12.14,107,서구 도마동,2022L14
296,김민서,남,2000.2.8,유,유,유,사망,신호위반,2022.12.14,135,서구 도마동,2022L14
661,육하준,여,1986.10.2,유,유,무,부상,신호위반,2022.12.26,109,중구 대사동,2022L17
732,최도윤,남,1968.10.17,유,유,무,부상,신호위반,2022.12.26,110,중구 대사동,2022L17
889,장민준,여,1994.10.9,유,유,유,사망,신호위반,2022.12.26,133,중구 대사동,2022L17
755,유지안,남,1991.2.4,유,유,무,부상,중앙선 침범,2022.12.20,129,서구 만년동,2022L20
402,노민준,남,1983.8.11,유,유,무,부상,중앙선 침범,2022.12.26,118,중구 대흥동,2022L21
584,노하준,여,1992.3.15,유,유,무,부상,중앙선 침범,2022.12.26,118,중구 대흥동,2022L21
847,황선우,남,1982.5.15,유,유,무,사망,중앙선 침범,2022.12.26,134,중구 대흥동,2022L21
723,조지우,여,1995.1.25,유,유,유,부상,음주운전,2022.12.8,127,동구 신인동,2022L22
764,유서진,남,1993.10.24,유,유,무,부상,음주운전,2022.12.8,121,동구 신인동,2022L22
427,최지유,남,1999.9.14,유,유,무,부상,과속,2022.12.27,107,서구 둔상동,2022L23
890,한지유,여,1979.1.18,유,유,무,부상,신호위반,2022.12.20,101,서구 만년동,2022L25
86,한지후,여,1997.4.23,유,유,무,부상,신호위반,2022.12.26,104,대덕구 법동,2022L28
280,성주원,여,1979.4.26,유,유,무,부상,신호위반,2022.12.31,115,동구 자양동,2022L3
864,장선우,남,1977.5.23,유,유,무,사망,과속,2022.12.21,132,동구 자양동,2022L37
568,한주원,남,2002.1.12,유,유,무,부상,과속,2022.12.25,118,대덕구 송촌동,2022L40
814,김도윤,남,1970.11.22,유,유,유,부상,과속,2022.12.25,115,대덕구 송촌동,2022L40
777,장서준,여,1971.5.12,유,유,유,사망,음주운전,2022.12.14,95,서구 도마동,2022L43
813,박시우,여,1993.2.11,유,유,무,부상,중앙선 침범,2022.12.5,127,서구 둔상동,2022L46
614,최하준,남,1999.3.12,유,유,무,부상,과속,2022.12.10,120,대덕구 법동,2022L47
245,성도윤,남,1964.4.10,유,유,유,부상,음주운전,2022.12.29,110,유성구 노은동,2022L49
418,장윤서,남,1995.11.1,유,유,무,부상,과속,2022.12.15,96,동구 신인동,2022L50
660,김준서,여,1965.4.10,유,유,무,사망,과속,2022.12.15,137,동구 신인동,2022L50
267,성채은,남,1980.12.17,유,유,유,부상,음주운전,2022.12.19,117,중구 대사동,2022L52
859,정채원,남,1974.6.5,유,유,유,부상,음주운전,2022.12.24,91,유성구 관평동,2022L53
699,곽윤서,남,1990.6.13,유,유,무,부상,신호위반,2022.12.12,124,중구 대흥동,2022L54
82,노하준,남,1970.7.30,유,유,무,사망,과속,2022.12.14,104,동구 효동,2022L55
938,장지호,남,1990.3.28,유,유,무,부상,과속,2022.12.14,90,동구 효동,2022L55
28,박시우,남,1987.11.13,유,유,유,부상,음주운전,2022.12.13,119,서구 도마동,2022L6
43,성지호,여,1993.5.15,유,유,무,부상,과속,2022.12.19,98,중구 오류동,2022L60
395,조도윤,여,1996.6.14,유,유,무,부상,중앙선 침범,2022.12.8,124,동구 자양동,2022L62
102,한지우,여,1978.9.26,유,유,무,부상,과속,2022.12.8,91,서구 만년동,2022L64
88,이하은,남,1968.2.13,유,유,무,부상,과속,2022.12.15,90,서구 둔상동,2022L66
197,박지안,남,1984.2.28,유,유,무,부상,과속,2022.12.15,99,서구 둔상동,2022L66
671,노윤서,남,1969.7.11,유,유,무,부상,중앙선 침범,2022.12.24,124,대덕구 석봉동,2022L69
485,노서윤,여,1993.12.27,유,유,무,부상,중앙선 침범,2022.12.17,92,유성구 진잠동,2022L7
800,곽지우,남,1992.5.23,유,유,무,사망,중앙선 침범,2022.12.17,116,유성구 진잠동,2022L7
257,유예준,여,1995.2.4,유,유,무,부상,신호위반,2022.12.5,126,유성구 진잠동,2022L70
430,노윤서,여,1965.3.1,유,유,무,사망,과속,2022.12.21,134,서구 갈마동,2022L71
790,성도윤,여,1964.4.11,유,유,유,부상,과속,2022.12.21,110,서구 갈마동,2022L71
103,노하윤,남,2001.12.16,유,유,무,부상,중앙선 침범,2022.12.17,114,유성구 진잠동,2022L72
251,육지유,여,1974.9.31,유,유,무,부상,중앙선 침범,2022.12.17,128,유성구 진잠동,2022L72
118,장지우,남,1979.1.28,유,유,무,부상,중앙선 침범,2022.12.26,112,서구 갈마동,2022L74
873,최하윤,여,1991.6.4,유,유,무,부상,중앙선 침범,2022.12.28,123,중구 오류동,2022L75
633,김예준,여,1974.8.3,유,유,무,부상,과속,2022.12.1,114,유성구 진잠동,2022L76
752,노연우,남,1966.5.12,유,유,무,사망,과속,2022.12.1,139,유성구 진잠동,2022L76
351,정준서,여,1998.9.4,유,유,유,부상,음주운전,2022.12.22,125,중구 오류동,2022L77
85,곽서윤,여,2000.1.14,유,유,무,부상,신호위반,2022.12.16,119,서구 도마동,2022L81
126,박하은,남,1977.3.30,유,유,유,사망,신호위반,2022.12.16,133,서구 도마동,2022L81
490,정하준,남,1974.12.14,유,유,유,사망,신호위반,2022.12.16,139,서구 도마동,2022L81
177,조하윤,여,1994.5.10,유,유,무,부상,중앙선 침범,2022.12.15,124,동구 효동,2022L84
841,박준우,남,1976.8.16,유,유,무,부상,중앙선 침범,2022.12.15,108,동구 효동,2022L84
917,곽서준,남,1977.3.16,유,유,무,부상,중앙선 침범,2022.12.15,96,동구 효동,2022L84
24,한지민,여,1964.7.26,유,유,유,부상,음주운전,2022.12.19,113,서구 만년동,2022L85
459,박준우,여,1992.10.20,유,유,무,부상,음주운전,2022.12.19,126,서구 만년동,2022L85
302,노준서,여,1982.1.4,유,유,유,부상,음주운전,2022.12.26,104,대덕구 회덕동,2022L86
25,곽예준,여,1987.5.14,유,유,유,사망,음주운전,2022.12.28,136,동구 삼성동,2022L87
549,황지유,남,1999.7.17,유,유,무,부상,과속,2022.12.7,116,동구 용운동,2022L95
48,최주호,여,1974.11.18,유,유,무,부상,과속,2022.12.30,129,대덕구 회덕동,2022L96
581,유준우,남,1977.2.21,유,유,무,부상,과속,2022.12.30,113,대덕구 회덕동,2022L96
872,최지원,여,1978.9.9,유,유,무,부상,과속,2022.12.30,111,대덕구 회덕동,2022L96
440,노지민,여,2001.8.5,유,유,무,부상,중앙선 침범,2022.12.6,100,대덕구 오정동,2022L98
285,황민준,남,1976.6.20,유,유,무,부상,중앙선 침범,2022.5.11,90,유성구 전민동,2022Z16
298,정선우,여,2001.2.23,유,유,무,부상,중앙선 침범,2022.5.11,90,유성구 전민동,2022Z16
387,이지호,남,2001.11.4,유,유,무,부상,중앙선 침범,2022.5.11,116,유성구 전민동,2022Z16
49,정지우,여,1972.7.18,유,유,유,사망,음주운전,2022.5.12,115,서구 만년동,2022Z19
654,정서윤,남,1985.11.15,유,유,무,사망,음주운전,2022.5.12,137,서구 만년동,2022Z19
974,노서진,여,1962.10.4,유,유,무,부상,음주운전,2022.5.12,93,서구 만년동,2022Z19
72,최지호,남,1991.12.21,유,유,유,사망,음주운전,2022.5.16,137,유성구 관평동,2022Z21
863,장지우,남,2000.9.3,유,유,유,부상,음주운전,2022.5.16,112,유성구 관평동,2022Z21
182,육주원,남,1966.7.9,유,유,유,사망,음주운전,2022.5.4,125,중구 대흥동,2022Z25
279,이민서,남,1971.11.24,유,유,무,사망,음주운전,2022.5.4,137,중구 대흥동,2022Z25
270,육예준,여,1971.5.21,유,유,무,사망,중앙선 침범,2022.5.5,138,중구 대사동,2022Z26
945,박연우,여,1997.2.8,유,유,무,사망,중앙선 침범,2022.5.5,137,중구 대사동,2022Z26
165,노하윤,여,1987.3.4,유,유,유,부상,음주운전,2022.5.10,107,대덕구 회덕동,2022Z27
190,황하준,여,1979.7.20,유,유,무,부상,음주운전,2022.5.10,116,대덕구 회덕동,2022Z27
522,박수정,남,1960.2.5,유,유,유,부상,음주운전,2022.5.10,97,대덕구 회덕동,2022Z27
255,이민서,여,1980.3.19,유,유,무,부상,중앙선 침범,2022.5.9,111,유성구 진잠동,2022Z29
127,한민준,남,1966.3.7,유,유,무,부상,과속,2022.5.24,100,대덕구 송촌동,2022Z30
708,김민준,여,1982.5.26,유,유,무,부상,과속,2022.5.24,111,대덕구 송촌동,2022Z30
169,곽하윤,남,1974.9.6,유,유,무,사망,과속,2022.5.1,137,대덕구 회덕동,2022Z33
261,노서윤,남,1983.6.27,유,유,유,사망,과속,2022.5.1,139,대덕구 회덕동,2022Z33
659,유서현,여,1970.7.26,유,유,무,부상,과속,2022.5.27,120,서구 만년동,2022Z34
922,황서윤,남,1971.11.23,유,유,유,사망,음주운전,2022.5.2,138,서구 갈마동,2022Z35
11,장수정,남,1963.4.12,유,유,무,부상,과속,2022.5.27,93,유성구 신성동,2022Z36
45,성하은,남,1979.8.19,유,유,무,사망,과속,2022.5.27,137,유성구 신성동,2022Z36
719,정준우,여,1962.4.3,유,유,무,부상,과속,2022.5.27,90,유성구 신성동,2022Z36
684,육준서,남,2001.2.14,유,유,무,부상,과속,2022.5.9,97,유성구 노은동,2022Z37
404,이지우,여,1968.8.19,유,유,무,사망,음주운전,2022.5.14,130,대덕구 석봉동,2022Z4
361,최채원,여,1997.1.10,유,유,무,사망,과속,2022.5.1,113,서구 갈마동,2022Z40
286,황시우,남,1981.5.20,유,유,유,부상,음주운전,2022.5.4,111,유성구 진잠동,2022Z41
600,한서윤,남,1963.11.14,유,유,무,부상,음주운전,2022.5.4,105,유성구 진잠동,2022Z41
526,황주호,여,1971.11.10,유,유,유,부상,음주운전,2022.5.14,128,중구 목동,2022Z42
629,박지안,여,1998.7.14,유,유,유,부상,음주운전,2022.5.14,98,중구 목동,2022Z42
241,김하윤,여,1966.12.7,유,유,무,부상,신호위반,2022.5.2,96,중구 대흥동,2022Z44
313,황주호,남,1985.5.15,유,유,무,부상,신호위반,2022.5.2,121,중구 대흥동,2022Z44
861,김지호,남,1976.6.30,유,유,무,부상,신호위반,2022.5.2,106,중구 대흥동,2022Z44
915,노서현,여,1969.1.25,유,유,유,부상,신호위반,2022.5.2,108,중구 대흥동,2022Z44
628,김하준,여,1998.9.9,유,유,유,사망,음주운전,2022.5.4,139,유성구 전민동,2022Z47
67,최준서,여,1988.1.29,유,유,유,부상,음주운전,2022.5.14,111,대덕구 석봉동,2022Z49
288,정지후,여,1986.3.22,유,유,무,부상,중앙선 침범,2022.5.11,127,중구 오류동,2022Z50
574,김지호,남,1999.3.6,유,유,무,사망,중앙선 침범,2022.5.11,120,중구 오류동,2022Z50
519,노지후,남,1973.2.11,유,유,무,부상,신호위반,2022.5.28,96,중구 오류동,2022Z51
539,육채원,남,1966.7.23,유,유,무,부상,과속,2022.5.7,113,서구 도마동,2022Z52
493,한채원,남,1972.5.10,유,유,무,부상,과속,2022.5.22,93,동구 자양동,2022Z53
520,조하윤,여,1978.4.23,유,유,무,사망,중앙선 침범,2022.5.12,138,대덕구 법동,2022Z54
110,곽연우,여,1962.9.13,유,유,무,사망,중앙선 침범,2022.5.13,129,중구 대사동,2022Z55
269,조하윤,남,1973.9.7,유,유,무,부상,중앙선 침범,2022.5.13,90,중구 대사동,2022Z55
305,장연우,여,1983.9.27,유,유,무,사망,중앙선 침범,2022.5.13,136,중구 대사동,2022Z55
596,성연우,여,1988.5.30,유,유,무,부상,신호위반,2022.5.7,123,대덕구 송촌동,2022Z57
30,육채원,여,1993.11.13,유,유,무,부상,과속,2022.5.16,126,유성구 전민동,2022Z58
220,황지민,남,1975.5.22,유,유,무,부상,과속,2022.5.2,123,중구 목동,2022Z6
300,성주호,여,1961.8.4,유,유,무,부상,과속,2022.5.2,121,중구 목동,2022Z6
50,박민서,여,1978.5.4,유,유,무,부상,중앙선 침범,2022.5.22,99,대덕구 법동,2022Z60
145,노채원,여,1979.6.29,유,유,무,부상,중앙선 침범,2022.5.22,96,대덕구 법동,2022Z60
823,이연우,여,1965.11.23,유,유,무,사망,중앙선 침범,2022.5.21,135,유성구 진잠동,2022Z61
737,조서진,남,1988.8.21,유,유,유,부상,음주운전,2022.5.31,113,대덕구 오정동,2022Z63
330,노민서,남,1980.7.24,유,유,무,사망,중앙선 침범,2022.5.14,135,중구 목동,2022Z65
770,정채원,여,1978.12.7,유,유,유,부상,중앙선 침범,2022.5.14,107,중구 목동,2022Z65
374,유지원,남,1997.11.23,유,유,무,부상,신호위반,2022.5.13,126,동구 삼성동,2022Z67
20,한연우,여,1990.3.3,유,유,무,부상,과속,2022.5.2,122,중구 목동,2022Z68
57,성연우,남,1995.3.18,유,유,무,부상,신호위반,2022.5.5,92,대덕구 회덕동,2022Z69
303,조서윤,여,1992.3.27,유,유,유,부상,신호위반,2022.5.5,92,대덕구 회덕동,2022Z69
954,노준서,남,1969.3.16,유,유,무,부상,신호위반,2022.5.27,115,중구 대흥동,2022Z70
961,성도윤,남,1994.11.13,유,유,무,부상,과속,2022.5.20,94,유성구 노은동,2022Z71
256,최하윤,남,1993.3.12,유,유,무,부상,신호위반,2022.5.25,102,중구 대흥동,2022Z73
670,노준우,남,1970.9.17,유,유,무,부상,신호위반,2022.5.25,127,중구 대흥동,2022Z73
735,최주원,남,1975.5.6,유,유,무,사망,신호위반,2022.5.25,136,중구 대흥동,2022Z73
858,정민준,남,2000.11.29,유,유,무,사망,과속,2022.5.5,133,동구 효동,2022Z76
606,육선우,여,1989.8.2,유,유,무,사망,신호위반,2022.5.14,137,동구 효동,2022Z77
435,김지안,여,1985.10.31,유,유,무,부상,신호위반,2022.5.4,93,동구 효동,2022Z78
502,곽하준,남,1994.3.23,유,유,무,부상,신호위반,2022.5.4,120,동구 효동,2022Z78
233,성하은,여,1990.5.5,유,유,무,부상,과속,2022.5.5,97,동구 자양동,2022Z79
557,장채원,여,1993.2.8,유,유,무,부상,음주운전,2022.5.6,129,중구 은행선화동,2022Z8
390,김지호,남,2001.1.20,유,유,유,부상,음주운전,2022.5.7,127,대덕구 법동,2022Z80
989,최채원,여,1969.3.20,유,유,무,부상,음주운전,2022.5.7,90,대덕구 법동,2022Z80
567,이지원,여,1998.4.6,유,유,유,부상,음주운전,2022.5.17,106,중구 오류동,2022Z81
617,한연우,남,1999.2.9,유,유,유,부상,음주운전,2022.5.29,128,유성구 진잠동,2022Z82
109,김준우,여,1978.9.10,유,유,무,부상,신호위반,2022.5.4,96,동구 용운동,2022Z83
550,육서현,남,1972.6.18,유,유,무,사망,신호위반,2022.5.4,137,동구 용운동,2022Z83
187,이채원,여,1990.1.19,유,유,무,사망,중앙선 침범,2022.5.2,130,중구 은행선화동,2022Z85
795,곽도윤,여,1995.11.15,유,유,무,부상,중앙선 침범,2022.5.11,118,동구 신인동,2022Z86
751,황주원,여,1973.2.2,유,유,무,부상,중앙선 침범,2022.5.28,112,대덕구 오정동,2022Z88
844,곽지호,남,1995.3.26,유,유,유,사망,중앙선 침범,2022.5.28,138,대덕구 오정동,2022Z88
61,조수정,여,1999.6.30,유,유,유,부상,음주운전,2022.5.6,108,중구 은행선화동,2022Z89
721,최지민,남,1966.10.19,유,유,무,부상,음주운전,2022.5.6,91,중구 은행선화동,2022Z89
766,정연우,여,1976.8.24,유,유,유,부상,음주운전,2022.5.20,117,유성구 관평동,2022Z91
999,정지후,남,1987.4.14,유,유,유,부상,음주운전,2022.5.20,94,유성구 관평동,2022Z91
213,곽예준,남,1974.4.25,유,유,무,사망,과속,2022.5.10,130,중구 대사동,2022Z92
994,육지유,여,1988.6.20,유,유,무,부상,과속,2022.5.10,123,중구 대사동,2022Z92
586,한도윤,여,1989.1.19,유,유,무,부상,과속,2022.5.20,122,동구 신인동,2022Z95
705,김지후,남,1968.2.30,유,유,무,사망,과속,2022.5.20,132,동구 신인동,2022Z95
392,곽하윤,여,1973.5.11,유,유,무,부상,신호위반,2022.5.14,105,서구 둔상동,2022Z96
438,정준서,남,2001.5.25,유,유,무,부상,신호위반,2022.5.14,115,서구 둔상동,2022Z96
99,최하준,남,2000.5.27,유,유,무,부상,신호위반,2022.5.30,101,유성구 진잠동,2022Z97
462,정수정,남,1983.8.2,유,유,무,부상,신호위반,2022.5.26,118,대덕구 송촌동,2022Z98
