교통사고 당사자 번호,이름,성별,생년월일,면허유무,안전벨트 유무,음주 여부,부상/사망 여부,교통사고 종류,교통사고 날짜,사고직전 속도,사고 발생지,대전시 사고 관리 번호
814,최하윤,여,1989.5.25,유,유,무,부상,과속,2022.6.31,99,대덕구 법동,2022F64
815,황채원,남,1962.6.30,유,유,무,사망,과속,2022.7.9,129,동구 삼성동,2022G37
816,장민준,여,1961.12.4,유,유,유,부상,음주운전,2022.9.19,98,동구 삼성동,2022I30
817,정서진,여,1976.12.5,유,유,무,사망,과속,2022.8.18,128,중구 은행선화동,2022H34
818,장지우,여,1987.7.10,유,유,무,부상,과속,2022.3.19,102,서구 둔상동,2022C23
819,곽주호,남,1993.8.27,유,유,무,사망,과속,2022.10.28,126,유성구 노은동,2022J76
820,황지안,여,1987.8.19,유,유,무,사망,과속,2022.12.16,121,서구 도마동,2022L76
821,성선우,남,1976.4.30,유,유,무,부상,신호위반,2022.2.11,85,대덕구 석봉동,2022B15
822,박윤서,남,1973.8.1,유,유,무,부상,중앙선 침범,2022.11.31,109,중구 오류동,2022K53
823,육주원,여,2002.12.4,유,유,무,부상,과속,2022.1.7,81,대덕구 법동,2022A77
824,한서준,여,1977.3.24,유,유,무,부상,과속,2022.7.7,104,유성구 전민동,2022G42
825,박서윤,여,1981.6.24,유,유,무,부상,신호위반,2022.8.31,112,대덕구 오정동,2022H57
826,유주원,여,1979.3.30,유,유,무,사망,중앙선 침범,2022.2.31,126,유성구 신성동,2022B21
827,장지원,남,1997.8.1,유,유,무,사망,과속,2022.5.12,99,유성구 노은동,2022Z16
828,한지후,여,1996.4.3,유,유,무,부상,신호위반,2022.8.3,102,중구 목동,2022H45
829,김민준,여,1987.12.21,유,유,유,부상,음주운전,2022.9.7,102,동구 효동,2022I88
830,황주원,남,1976.11.25,유,유,무,사망,음주운전,2022.11.2,96,대덕구 석봉동,2022K50
831,정채은,여,1963.8.22,유,유,무,사망,신호위반,2022.9.13,103,대덕구 송촌동,2022I20
832,최준우,남,2001.11.21,유,유,무,부상,과속,2022.11.7,82,중구 목동,2022K62
833,유준우,여,1976.3.27,유,유,무,부상,음주운전,2022.7.14,105,대덕구 송촌동,2022G61
834,노하윤,남,1967.11.24,유,유,무,부상,중앙선 침범,2022.7.16,103,중구 오류동,2022G92
835,황준우,여,1966.3.15,유,유,무,부상,과속,2022.2.16,99,유성구 노은동,2022B3
836,노지후,여,1982.6.3,유,유,무,부상,과속,2022.9.22,116,유성구 노은동,2022I99
837,이지유,남,1996.5.6,유,유,무,부상,음주운전,2022.6.29,87,대덕구 송촌동,2022F66
838,노서현,남,1964.11.24,유,유,무,사망,중앙선 침범,2022.11.26,91,동구 효동,2022K84
839,최민서,여,1975.5.17,유,유,무,사망,중앙선 침범,2022.1.11,121,서구 월평동,2022A8
840,최민준,남,1967.4.27,유,유,무,사망,과속,2022.5.19,105,동구 신인동,2022Z60
841,이주원,남,1997.9.29,유,유,무,사망,과속,2022.7.15,129,대덕구 회덕동,2022G65
842,김서현,남,1985.6.5,유,유,무,사망,과속,2022.4.31,121,대덕구 오정동,2022D46
843,김하은,남,1992.5.6,유,유,무,부상,음주운전,2022.10.1,103,동구 효동,2022J54
844,한준서,남,1988.5.16,유,유,무,부상,음주운전,2022.12.5,89,유성구 관평동,2022L16
845,장수정,남,1975.5.7,유,유,유,부상,음주운전,2022.9.15,119,동구 자양동,2022I37
846,이서현,여,1961.11.20,유,유,무,부상,음주운전,2022.3.19,111,서구 갈마동,2022C33
847,육하윤,여,1966.12.11,유,유,무,부상,중앙선 침범,2022.2.4,119,중구 오류동,2022B69
848,조서준,여,1987.8.15,유,유,무,사망,과속,2022.7.11,127,대덕구 석봉동,2022G95
849,김지우,남,1989.3.18,유,유,무,부상,중앙선 침범,2022.3.18,116,동구 신인동,2022C8
850,성서진,남,1977.6.15,유,유,무,부상,과속,2022.3.15,83,중구 오류동,2022C84
851,김지우,남,1977.11.20,유,유,무,부상,음주운전,2022.3.5,80,중구 대사동,2022C37
852,곽하은,남,1972.3.9,유,유,무,사망,신호위반,2022.3.5,101,유성구 노은동,2022C9
853,박채원,남,2001.7.4,유,유,무,부상,중앙선 침범,2022.12.8,90,서구 갈마동,2022L94
854,육시우,남,1984.6.15,유,유,무,부상,신호위반,2022.4.23,85,중구 대사동,2022D42
855,정서윤,여,1998.3.29,유,유,무,부상,중앙선 침범,2022.5.27,104,서구 도마동,2022Z42
856,정서현,여,1986.4.25,유,유,무,부상,중앙선 침범,2022.12.27,112,중구 목동,2022L32
857,김주호,여,1971.5.10,유,유,무,부상,과속,2022.11.31,86,대덕구 회덕동,2022K63
858,정준서,여,1969.11.3,유,유,무,부상,음주운전,2022.6.10,117,유성구 신성동,2022F86
859,유도윤,여,1963.5.24,유,유,무,부상,과속,2022.7.2,99,대덕구 석봉동,2022G11
860,김연우,남,1983.10.25,유,유,무,부상,신호위반,2022.5.8,99,유성구 신성동,2022Z52
861,정지호,여,1976.9.31,유,유,무,사망,과속,2022.6.10,114,중구 대흥동,2022F1
862,조주호,여,1966.12.19,유,유,무,부상,중앙선 침범,2022.6.27,111,서구 월평동,2022F10
863,성예준,여,1965.1.16,유,유,유,사망,음주운전,2022.9.31,128,서구 둔상동,2022I10
864,곽윤서,여,1984.5.10,유,유,무,부상,신호위반,2022.9.13,89,대덕구 송촌동,2022I20
865,김준서,여,1971.7.9,유,유,무,부상,신호위반,2022.4.2,85,유성구 진잠동,2022D21
866,박민서,여,1974.8.19,유,유,유,부상,음주운전,2022.1.29,112,중구 은행선화동,2022A81
867,한서현,여,1969.7.25,유,유,무,부상,신호위반,2022.7.22,114,동구 삼성동,2022G6
868,최서연,남,1985.8.27,유,유,무,부상,음주운전,2022.12.4,109,동구 자양동,2022L91
869,유서진,남,1985.11.24,유,유,무,사망,과속,2022.10.26,129,대덕구 오정동,2022J38
870,곽하은,남,1997.3.30,유,유,무,부상,중앙선 침범,2022.5.17,118,유성구 전민동,2022Z77
871,성채원,여,1979.12.4,유,유,무,사망,중앙선 침범,2022.12.3,122,동구 자양동,2022L23
872,육준서,남,1992.4.26,유,유,유,사망,과속,2022.12.10,121,유성구 전민동,2022L89
873,최지민,남,1970.7.12,유,유,무,부상,음주운전,2022.7.10,96,서구 갈마동,2022G97
874,한주원,여,1996.4.27,유,유,무,부상,과속,2022.4.25,80,동구 삼성동,2022D57
875,황준서,남,2000.1.12,유,유,무,부상,신호위반,2022.11.2,104,동구 용운동,2022K67
876,노도윤,여,1990.2.7,유,유,무,부상,음주운전,2022.3.14,100,대덕구 오정동,2022C35
877,김윤서,여,1981.12.19,유,유,무,부상,신호위반,2022.11.6,117,동구 자양동,2022K70
878,한주원,남,1991.12.18,유,유,무,부상,중앙선 침범,2022.8.24,101,유성구 신성동,2022H4
879,곽예준,남,1999.10.9,유,유,무,부상,신호위반,2022.10.26,110,대덕구 석봉동,2022J32
880,정주원,남,1961.1.10,유,유,유,부상,음주운전,2022.7.5,104,유성구 진잠동,2022G24
881,한서준,여,1986.2.17,유,유,무,부상,신호위반,2022.10.19,86,유성구 전민동,2022J7
882,유도윤,남,1968.7.16,유,유,무,부상,과속,2022.11.9,97,서구 갈마동,2022K14
883,육하윤,남,1993.8.20,유,유,무,사망,신호위반,2022.2.23,123,대덕구 회덕동,2022B19
884,정하은,여,1998.7.10,유,유,무,부상,신호위반,2022.11.25,119,서구 월평동,2022K56
885,조준우,여,1971.8.25,유,유,무,부상,신호위반,2022.12.4,110,중구 은행선화동,2022L15
886,김도윤,여,1969.5.11,유,유,무,부상,신호위반,2022.2.23,106,서구 갈마동,2022B8
887,성하준,남,1991.12.18,유,유,무,사망,신호위반,2022.10.10,103,유성구 노은동,2022J61
888,조준우,여,1965.12.28,유,유,무,부상,중앙선 침범,2022.9.6,103,대덕구 송촌동,2022I58
889,황주호,남,1960.3.11,유,유,무,부상,중앙선 침범,2022.3.16,112,대덕구 송촌동,2022C73
890,성서연,남,1977.6.22,유,유,무,사망,과속,2022.4.21,128,유성구 신성동,2022D87
891,육하윤,여,1993.10.13,유,유,무,사망,과속,2022.9.22,127,유성구 노은동,2022I9
892,최윤서,남,1964.10.18,유,유,무,부상,중앙선 침범,2022.9.3,85,동구 신인동,2022I63
893,곽준서,남,1974.7.14,유,유,무,사망,과속,2022.12.25,122,동구 신인동,2022L43
894,유도윤,여,2000.12.9,유,유,무,부상,과속,2022.11.17,109,중구 대흥동,2022K31
895,장서현,남,1994.8.2,유,유,무,부상,중앙선 침범,2022.9.23,101,동구 효동,2022I61
896,박예준,남,1980.10.13,유,유,무,부상,과속,2022.6.18,119,대덕구 법동,2022F88
897,장채은,남,1961.9.15,유,유,무,부상,과속,2022.5.29,91,서구 도마동,2022Z84
898,최서현,여,1976.7.19,유,유,무,사망,음주운전,2022.1.11,98,유성구 관평동,2022A31
899,최민서,여,1967.12.24,유,유,무,사망,과속,2022.5.17,123,유성구 신성동,2022Z24
900,박서윤,여,1962.2.26,유,유,무,부상,중앙선 침범,2022.3.5,99,서구 도마동,2022C34
901,한서준,여,1963.11.31,유,유,무,부상,신호위반,2022.7.7,86,동구 자양동,2022G85
902,황주원,남,1965.9.25,유,유,무,부상,음주운전,2022.7.28,103,동구 용운동,2022G51
903,조도윤,남,1994.4.27,유,유,무,부상,과속,2022.2.20,98,서구 갈마동,2022B24
904,최서연,여,1995.5.15,유,유,무,사망,중앙선 침범,2022.3.22,105,유성구 노은동,2022C17
905,김하은,여,1989.9.4,유,유,유,부상,음주운전,2022.1.3,117,대덕구 법동,2022A53
906,유지유,여,1976.7.21,유,유,무,부상,과속,2022.10.26,119,서구 도마동,2022J47
907,박주원,남,1989.10.22,유,유,유,부상,음주운전,2022.4.10,106,중구 목동,2022D14
908,성주호,여,1986.10.23,유,유,무,사망,중앙선 침범,2022.1.27,122,중구 은행선화동,2022A69
909,한민서,여,1984.8.20,유,유,무,부상,과속,2022.10.23,104,중구 은행선화동,2022J31
910,노하윤,남,1996.3.19,유,유,유,부상,음주운전,2022.4.10,118,중구 목동,2022D14
911,장서준,남,1961.8.2,유,유,무,부상,과속,2022.11.12,106,대덕구 법동,2022K68
912,조민서,남,1984.1.27,유,유,무,사망,과속,2022.4.21,124,유성구 신성동,2022D87
913,육서준,남,1989.7.28,유,유,무,부상,과속,2022.7.15,103,대덕구 회덕동,2022G65
914,김지유,남,1994.8.23,유,유,무,부상,중앙선 침범,2022.5.1,88,대덕구 법동,2022Z89
915,정준서,남,1966.4.23,유,유,무,부상,과속,2022.12.4,88,대덕구 오정동,2022L98
916,이하윤,남,1983.9.4,유,유,무,부상,음주운전,2022.3.16,113,대덕구 송촌동,2022C24
917,조지원,여,1977.2.6,유,유,무,부상,음주운전,2022.11.13,85,유성구 전민동,2022K12
918,성지민,남,1993.10.16,유,유,무,사망,과속,2022.3.14,126,서구 둔상동,2022C56
919,황지원,여,1984.5.30,유,유,무,사망,신호위반,2022.4.16,124,유성구 진잠동,2022D76
920,육지후,여,1961.11.29,유,유,무,부상,음주운전,2022.8.16,105,중구 목동,2022H76
921,노주호,여,1993.10.19,유,유,무,부상,과속,2022.12.19,85,대덕구 오정동,2022L68
922,김채원,남,1967.3.16,유,유,유,부상,음주운전,2022.6.14,87,대덕구 오정동,2022F75
923,이민서,남,1987.6.11,유,유,무,부상,음주운전,2022.12.28,93,동구 효동,2022L90
924,박예준,남,1984.10.26,유,유,무,부상,신호위반,2022.4.13,90,유성구 신성동,2022D56
925,유준우,여,1983.10.2,유,유,무,부상,음주운전,2022.11.30,108,유성구 전민동,2022K27
926,육지안,여,1987.8.7,유,유,무,사망,중앙선 침범,2022.1.7,126,유성구 전민동,2022A50
927,한민서,여,2001.5.12,유,유,무,부상,음주운전,2022.8.15,82,서구 갈마동,2022H32
928,노하윤,남,1988.6.20,유,유,무,사망,과속,2022.10.23,124,중구 은행선화동,2022J31
929,장지호,남,1960.11.15,유,유,무,부상,과속,2022.5.26,106,유성구 전민동,2022Z38
930,장채은,남,1971.11.24,유,유,무,부상,과속,2022.3.16,106,유성구 노은동,2022C25
931,최주호,남,1976.6.13,유,유,무,사망,과속,2022.3.13,113,중구 대흥동,2022C48
932,조윤서,여,1979.10.11,유,유,무,사망,중앙선 침범,2022.6.2,129,동구 자양동,2022F37
933,성시우,여,1986.8.29,유,유,무,부상,과속,2022.12.15,101,서구 도마동,2022L79
934,성지유,여,1987.6.26,유,유,무,부상,음주운전,2022.5.22,104,서구 둔상동,2022Z67
935,이준우,남,1986.10.12,유,유,무,사망,중앙선 침범,2022.8.20,102,동구 신인동,2022H51
936,박지우,여,1987.4.22,유,유,무,부상,음주운전,2022.2.15,104,유성구 관평동,2022B66
937,장민서,여,1996.12.10,유,유,무,부상,중앙선 침범,2022.12.31,91,유성구 전민동,2022L47
938,유채은,남,1963.12.27,유,유,무,사망,음주운전,2022.11.25,94,유성구 노은동,2022K1
939,정서연,남,2000.4.12,유,유,무,부상,음주운전,2022.12.17,81,서구 갈마동,2022L52
940,정예준,남,1966.5.21,유,유,무,부상,중앙선 침범,2022.7.3,81,서구 갈마동,2022G36
941,정준우,남,1981.12.25,유,유,무,부상,과속,2022.8.4,89,중구 오류동,2022H58
942,최주원,남,1970.12.4,유,유,무,부상,과속,2022.4.30,111,유성구 전민동,2022D58
943,조서준,남,1965.9.2,유,유,무,부상,중앙선 침범,2022.3.17,107,중구 오류동,2022C54
944,김지안,남,1983.7.14,유,유,유,부상,음주운전,2022.1.3,82,대덕구 법동,2022A53
945,최수정,여,1970.9.12,유,유,무,부상,과속,2022.4.23,119,서구 만년동,2022D10
946,유예준,여,1967.10.31,유,유,무,부상,중앙선 침범,2022.11.23,81,유성구 신성동,2022K46
947,조하은,여,1969.3.13,유,유,무,부상,중앙선 침범,2022.12.14,98,유성구 노은동,2022L35
948,성서윤,여,1961.8.14,유,유,무,부상,신호위반,2022.2.17,94,중구 은행선화동,2022B68
949,성준우,여,1990.7.11,유,유,무,사망,중앙선 침범,2022.5.1,129,대덕구 법동,2022Z89
950,장서연,남,1982.5.13,유,유,무,부상,중앙선 침범,2022.11.22,94,중구 목동,2022K21
951,성연우,남,1987.7.9,유,유,무,부상,신호위반,2022.4.29,85,서구 도마동,2022D36
952,최지안,여,1969.3.25,유,유,무,사망,음주운전,2022.3.14,111,동구 자양동,2022C65
953,성연우,여,1991.10.29,유,유,무,부상,과속,2022.11.10,110,유성구 전민동,2022K89
954,한서진,남,1980.9.27,유,유,무,사망,과속,2022.7.29,124,중구 목동,2022G81
955,황연우,여,1993.10.23,유,유,유,사망,음주운전,2022.5.24,92,유성구 진잠동,2022Z82
956,육서진,남,1970.9.16,유,유,무,부상,과속,2022.8.31,84,유성구 진잠동,2022H27
957,정예준,여,1983.6.22,유,유,무,사망,과속,2022.9.2,125,동구 효동,2022I62
958,박하윤,여,1982.3.29,유,유,무,부상,과속,2022.7.7,100,유성구 전민동,2022G42
959,곽지민,남,1980.7.5,유,유,무,부상,신호위반,2022.5.28,95,서구 월평동,2022Z83
960,성하윤,여,1962.1.19,유,유,무,부상,음주운전,2022.1.18,85,동구 삼성동,2022A7
961,장민준,여,1998.11.31,유,유,무,부상,과속,2022.9.10,89,대덕구 송촌동,2022I75
962,김주원,여,1990.7.30,유,유,무,부상,음주운전,2022.7.1,103,동구 자양동,2022G79
963,김지후,남,1977.8.17,유,유,무,부상,과속,2022.11.1,118,대덕구 법동,2022K4
964,조연우,남,1963.8.3,유,유,무,사망,과속,2022.7.7,126,유성구 전민동,2022G42
965,황하준,남,1985.11.17,유,유,무,부상,과속,2022.1.29,102,중구 대흥동,2022A75
966,박지민,여,1990.8.17,유,유,유,부상,음주운전,2022.9.25,118,서구 갈마동,2022I56
967,최채원,남,1983.7.11,유,유,무,부상,과속,2022.6.10,119,대덕구 법동,2022F24
968,최하준,여,1972.11.18,유,유,무,부상,음주운전,2022.1.16,96,대덕구 석봉동,2022A49
969,한시우,남,1979.10.22,유,유,유,사망,과속,2022.2.25,97,중구 목동,2022B76
970,최준서,여,1982.7.21,유,유,무,부상,과속,2022.12.3,87,동구 신인동,2022L44
971,김준우,남,1979.6.7,유,유,무,부상,과속,2022.6.23,102,서구 둔상동,2022F82
972,조선우,남,1999.4.26,유,유,무,사망,과속,2022.2.22,129,중구 오류동,2022B32
973,김시우,여,2002.12.25,유,유,무,사망,중앙선 침범,2022.7.12,123,동구 용운동,2022G18
974,육준서,여,1989.7.16,유,유,무,부상,중앙선 침범,2022.12.27,86,중구 대흥동,2022L29
975,육지호,여,1976.2.16,유,유,무,사망,중앙선 침범,2022.3.18,128,동구 신인동,2022C80
976,김주호,남,1987.4.23,유,유,무,부상,음주운전,2022.8.3,87,중구 은행선화동,2022H90
977,성수정,여,1979.4.20,유,유,무,부상,과속,2022.5.19,94,동구 신인동,2022Z60
978,노지호,여,1967.9.17,유,유,무,부상,음주운전,2022.11.30,96,유성구 전민동,2022K27
979,유하준,남,2001.5.7,유,유,무,부상,과속,2022.11.7,104,서구 월평동,2022K44
980,박하윤,남,1999.6.7,유,유,유,부상,과속,2022.5.21,87,대덕구 석봉동,2022Z88
981,황지원,여,1988.9.23,유,유,무,부상,과속,2022.2.16,82,유성구 노은동,2022B3
982,성하준,여,1991.12.20,유,유,무,부상,과속,2022.9.22,118,유성구 노은동,2022I99
983,성하은,남,1983.10.19,유,유,무,부상,음주운전,2022.1.8,116,서구 둔상동,2022A3
984,장주호,남,1999.9.21,유,유,무,부상,중앙선 침범,2022.5.26,87,서구 월평동,2022Z20
985,곽채원,여,1974.8.15,유,유,무,부상,과속,2022.8.10,85,유성구 노은동,2022H98
986,조민서,여,1965.12.8,유,유,무,부상,중앙선 침범,2022.1.19,90,중구 오류동,2022A95
987,황서준,여,1999.8.13,유,유,무,부상,과속,2022.7.29,99,중구 목동,2022G81
988,육민준,여,1990.12.8,유,유,무,부상,신호위반,2022.10.12,87,서구 도마동,2022J44
989,박하준,여,1981.1.28,유,유,무,부상,중앙선 침범,2022.2.31,113,유성구 신성동,2022B21
990,정서준,남,1975.9.11,유,유,무,부상,과속,2022.1.10,81,중구 대사동,2022A86
991,조시우,남,1978.9.3,유,유,유,사망,음주운전,2022.9.15,120,동구 자양동,2022I37
992,박선우,남,1965.6.24,유,유,무,사망,과속,2022.2.12,121,대덕구 법동,2022B33
993,김지후,여,1982.4.3,유,유,무,부상,과속,2022.10.26,85,대덕구 오정동,2022J38
994,이서진,여,1968.5.9,유,유,무,부상,음주운전,2022.9.30,99,대덕구 송촌동,2022I17
995,장수정,남,1989.12.12,유,유,무,부상,신호위반,2022.6.5,100,중구 오류동,2022F94
996,조지안,남,1995.9.7,유,유,무,부상,중앙선 침범,2022.8.18,91,유성구 전민동,2022H86
997,김하윤,남,1989.6.3,유,유,무,부상,과속,2022.1.20,91,유성구 신성동,2022A82
998,최채은,여,2002.1.18,유,유,무,사망,과속,2022.10.23,128,중구 은행선화동,2022J31
999,정서진,남,1980.5.4,유,유,무,사망,과속,2022.8.11,120,유성구 진잠동,2022H14
1000,한지유,여,1960.7.15,유,유,무,사망,신호위반,2022.10.28,126,서구 도마동,2022J48
